Year,Quarter,Month,Day,Country,Aircraft,Location,Operator,Ground,Aboard,Month_Num,Month_Name,Date,Fatalities_Air,Survived,Survival_Rate,Fatality_Rate,Total_Deaths,Manufacturer,Total_Fatalities,YearMonth
2001,Qtr 3,July,5,South,Sikorsky S 76B helicopterHL9240,Off Chinhae South,Shipbuilding Daewoo - KoreaPrivate,0,12,7,July,2001-07-05,8,4,33.33333333333333,0.6666666666666666,8,Sikorsky,8,2001-07
1925,Qtr 3,July,20,Spain,Breguet 14F AFBI,Rosas Spain,Latecoere Aeriennes Lignes,0,1,7,July,1925-07-20,1,0,0.0,1.0,1,Breguet,1,1925-07
1922,Qtr 3,July,26,Spain,Breguet 14F ALVE,Cadix Spain,Aeriens Express Grands,0,3,7,July,1922-07-26,3,0,0.0,1.0,3,Breguet,3,1922-07
1998,Qtr 3,July,28,Spain,Swearingen SA.227AC Metro IIIEC FXD,Barcelona Spain,Swifair,0,2,7,July,1998-07-28,2,0,0.0,1.0,2,Swearingen SA.227AC Metro,2,1998-07
1992,Qtr 3,July,5,Sri,Shaanxi Y 8DCR872,Near Iyakochchi Sri,Force Air Lanka Sri - LankaMilitary,0,19,7,July,1992-07-05,19,0,0.0,1.0,19,Shaanxi,19,1992-07
2003,Qtr 3,July,8,Sudan,Boeing 737 2J8CST,Port Sudan Sudan,Airways Sudan,0,117,7,July,2003-07-08,117,0,0.0,1.0,117,Boeing,117,2003-07
2021,Qtr 3,July,4,Sulu,Lockheed C 130H Hercules5125,Patikul Sulu,Philippines Military - Philippine Air Force,3,96,7,July,2021-07-04,50,46,47.91666666666667,0.5208333333333334,53,Lockheed,53,2021-07
1935,Qtr 3,July,20,Switzerland,Douglas DC 2PH,Pian Giacomo Switzerland,Airlines Dutch Royal KLM,0,13,7,July,1935-07-20,13,0,0.0,1.0,13,Douglas,13,1935-07
1939,Qtr 3,July,20,Switzerland,Junkers JU86 Z 2HB,Konstanz Switzerland,Swissair,0,6,7,July,1939-07-20,6,0,0.0,1.0,6,Junkers JU86,6,1939-07
1987,Qtr 3,July,24,Switzerland,McDonnell Douglas DC 10,Geneva Switzerland,Afrique Air,0,163,7,July,1987-07-24,1,162,99.38650306748467,0.006134969325153374,1,McDonnell Douglas,1,1987-07
1973,Qtr 3,July,22,Tahiti,Boeing B 707,Off Papeete Tahiti,Airways World American Pan,0,79,7,July,1973-07-22,78,1,1.2658227848101267,0.9873417721518988,78,Boeing,78,1973-07
2014,Qtr 3,July,23,Taiwan,ATR 72 500B,Magong Taiwan,Airways Trans,0,58,7,July,2014-07-23,48,10,17.24137931034483,0.8275862068965517,48,ATR,48,2014-07
1957,Qtr 3,July,16,Taiwan,Douglas C 47A,Near Hsinchu Taiwan,Force Air States United - (Formosa)Military,0,16,7,July,1957-07-16,16,0,0.0,1.0,16,Douglas,16,1957-07
1975,Qtr 3,July,31,Taiwan,Vickers 837 ViscountB 2029,Taipei Taiwan,Transport Air Eastern Far,0,75,7,July,1975-07-31,27,48,64.0,0.36,27,Vickers 837,27,1975-07
1936,Qtr 3,July,28,Tajikistan,Tupolev ANT 9?,Kulyab Tajikistan,Aeroflot,0,6,7,July,1936-07-28,6,0,0.0,1.0,6,Tupolev,6,1936-07
1964,Qtr 3,July,31,Tennesee,Beechcraft 35 B33 DebonairN8972M,Near Nashville Tennesee,Private,0,2,7,July,1964-07-31,2,0,0.0,1.0,2,Beechcraft,2,1964-07
1964,Qtr 3,July,9,Tennesee,Vickers Viscount 745DN7405,Parrottsville Tennesee,Lines Air United,0,39,7,July,1964-07-09,39,0,0.0,1.0,39,Vickers Viscount,39,1964-07
1964,Qtr 3,July,8,Tennessee,Caravelle VIRN1007U,Knoxville Tennessee,Lines Air United,0,53,7,July,1964-07-08,1,52,98.11320754716981,0.018867924528301886,1,Caravelle,1,1964-07
2016,Qtr 3,July,30,Texas,Kubicek BB85Z Hot Air BalloonN2469L,Near Lockhart Texas,Rides Balloon Air Hot Texas of Heart,0,16,7,July,2016-07-30,16,0,0.0,1.0,16,Kubicek BB85Z Hot Air,16,2016-07
1930,Qtr 3,July,10,Texas,Lockheed Vega 5NC 394H,Arkansas Pass Texas,Airways Cross,0,5,7,July,1930-07-10,5,0,0.0,1.0,5,Lockheed Vega,5,1930-07
1962,Qtr 3,July,19,Thailand,de Havilland Comet 4CSU AMW,Near Bangkok Thailand,Airlines Arab United,0,26,7,July,1962-07-19,26,0,0.0,1.0,26,de Havilland Comet,26,1962-07
1996,Qtr 3,July,15,The,Lockheed C 130HCH,Near Eindhoven The,Force Air Belgian - NetherlandsMilitary,0,41,7,July,1996-07-15,34,7,17.073170731707318,0.8292682926829268,34,Lockheed,34,1996-07
1983,Qtr 3,July,16,UKBritish,Sikorsky S 61N,Off Scilly Islands UKBritish,Helicopters Airways,0,26,7,July,1983-07-16,20,6,23.076923076923077,0.7692307692307693,20,Sikorsky,20,1983-07
1977,Qtr 3,July,8,Ukraine,Antonov AN 24CCCP,Off Kirovograd Ukraine,Aeroflot,0,7,7,July,1977-07-08,6,1,14.285714285714285,0.8571428571428571,6,Antonov,6,1977-07
2014,Qtr 3,July,17,Ukraine,Boeing 777 2H6ER9M,Hrabove Ukraine,Airlines Malaysia,0,298,7,July,2014-07-17,298,0,0.0,1.0,298,Boeing,298,2014-07
2002,Qtr 3,July,27,Ukraine,Sukhoi Su 2742,Lviv Ukraine,Force Air Ukraine - Military,85,2,7,July,2002-07-27,0,2,100.0,0.0,85,Sukhoi,85,2002-07
1961,Qtr 3,July,10,Ukraine,Tupolev TU 104BCCCP,Odessa Ukraine,USSRAeroflot,0,85,7,July,1961-07-10,1,84,98.82352941176471,0.011764705882352941,1,Tupolev,1,1961-07
1935,Qtr 3,July,23,United,de Havilland DH 84 DragonG,Cardiff United,Airways KingdomJersey,0,8,7,July,1935-07-23,1,7,87.5,0.125,1,De Havilland,1,1935-07
1998,Qtr 3,July,13,United,Ilyushin 76MDUR 76424,Off Rasal United,Aircompany EmiratesATI Arab,0,8,7,July,1998-07-13,8,0,0.0,1.0,8,Ilyushin,8,1998-07
1989,Qtr 3,July,19,USSRAeroflot,Antonov AN 26CCCP,Talourow Island USSRAeroflot,Unknown Operator,0,10,7,July,1989-07-19,10,0,0.0,1.0,10,Antonov,10,1989-07
1962,Qtr 3,July,6,Uzbekistan,Ilyushin IL 14CCCP,Near Tashkent Uzbekistan,USSRAeroflot,0,38,7,July,1962-07-06,11,27,71.05263157894737,0.2894736842105263,11,Ilyushin,11,1962-07
1985,Qtr 3,July,10,Uzbekistan,Tupolev TU 154B,Near Uchuduk Uzbekistan,USSRAeroflot,0,200,7,July,1985-07-10,200,0,0.0,1.0,200,Tupolev,200,1985-07
1991,Qtr 3,July,25,Vanuatu,Britten Norman BN,Espiritu Santos Vanuatu,Vanair,0,9,7,July,1991-07-25,9,0,0.0,1.0,9,Britten,9,1991-07
2001,Qtr 3,July,12,Venezuela,Antonov AN 28 PZL,Near Puerto Cabello Venezuela,Company Overtec - Private,0,13,7,July,2001-07-12,13,0,0.0,1.0,13,Antonov,13,2001-07
2003,Qtr 3,July,13,Venezuela,Let 410UVP EYV,Near San Cristobal Venezuela,Aérea Compania Duran & Ruiban,0,10,7,July,2003-07-13,4,6,60.0,0.4,4,Let,4,2003-07
1946,Qtr 3,July,26,Veracruz,Fairchild Pilgrim 100AXA DEJ,Near Huatesco Veracruz,Mexico Communicaciones Aereos de veracruz,0,9,7,July,1946-07-26,9,0,0.0,1.0,9,Fairchild Pilgrim,9,1946-07
1974,Qtr 3,July,27,Vietnam,Fairchild C 123KST,Near Moc Hoa Vietnam,Amercia Air,0,5,7,July,1974-07-27,5,0,0.0,1.0,5,Fairchild,5,1974-07
2014,Qtr 3,July,7,Vietnam,Mil Mi 171?,Thach That district Vietnam,Force Air Army People's Vietnam - Military,0,19,7,July,2014-07-07,18,1,5.263157894736842,0.9473684210526315,18,Mil,18,2014-07
1965,Qtr 3,July,15,Virgin,de Havilland 106AN6503D,St. Thomas Virgin,Airways Islands IslandsVirgin,0,12,7,July,1965-07-15,8,4,33.33333333333333,0.6666666666666666,8,De Havilland,8,1965-07
1979,Qtr 3,July,24,Virgin,de Havilland DH 114 HeronN575PR,St. Croix Virgin,IslandsPrinair,0,21,7,July,1979-07-24,8,13,61.904761904761905,0.38095238095238093,8,De Havilland,8,1979-07
1964,Qtr 3,July,16,Virginia,Douglas DC 7BN809D,Richmond Virginia,Lines Air Eastern,0,76,7,July,1964-07-16,0,76,100.0,0.0,0,Douglas,0,1964-07
1949,Qtr 3,July,19,Washington,Curtiss C 46F,Seattle Washington,Associates Transport Air,4,32,7,July,1949-07-19,2,30,93.75,0.0625,6,Curtiss,6,1949-07
1942,Qtr 3,July,1,West,Douglas C 49E42,Near Premier West,Forces Air Army U.S. - VirginiaMilitary,0,21,7,July,1942-07-01,21,0,0.0,1.0,21,Douglas,21,1942-07
1992,Qtr 3,July,14,Yemen,Antonov AN 12?,Near Bir Fadl Yemen,Force Air Yemen Unified - Military,0,57,7,July,1992-07-14,57,0,0.0,1.0,57,Antonov,57,1992-07
1960,Qtr 3,July,19,Zaire,Fairchild C 119GCP,Near Goma Zaire,Force Air Belgian Royal - Military,0,41,7,July,1960-07-19,37,4,9.75609756097561,0.9024390243902439,37,Fairchild,37,1960-07
1943,Qtr 2,June,8,Noumea,Douglas C 47 Skytrain (DC,Noumea,Navy US - CaledoniaMilitary New,0,23,6,June,1943-06-08,23,0,0.0,1.0,23,Douglas,23,1943-06
2003,Qtr 2,June,4,Near Oiapoque,EMB 721C SertanejoPT EPH,Near Oiapoque,Taxi Air Zero Marco - Taxi BrazilAir,0,5,6,June,2003-06-04,5,0,0.0,1.0,5,EMB 721C,5,2003-06
1989,Qtr 2,June,28,Yaounde,Hawker Siddeley HS 748,Yaounde,Airlines CameroonCameroon,0,47,6,June,1989-06-28,3,44,93.61702127659575,0.06382978723404255,3,Hawker Siddeley,3,1989-06
1972,Qtr 2,June,18,London Heathrow,Hawker Siddeley Trident 1CG ARPI,London Heathrow,Surrey Staines,0,118,6,June,1972-06-18,118,0,0.0,1.0,118,Hawker Siddeley Trident,118,1972-06
1980,Qtr 2,June,27,Tyrrhenian Sea,McDonnell Douglas DC 9,Tyrrhenian Sea,Italy Ustica off Itavia,0,81,6,June,1980-06-27,81,0,0.0,1.0,81,McDonnell Douglas,81,1980-06
1974,Qtr 2,June,8,Monte San Isidro,Vickers Viscount 785DHK 1058,Monte San Isidro,TAO ColombiaAerolineas,0,44,6,June,1974-06-08,44,0,0.0,1.0,44,Vickers Viscount,44,1974-06
1985,Qtr 2,June,23,Unknown,Boeing B 747,Atlantic Ocean 110,India IrelandAir of West miles,0,329,6,June,1985-06-23,329,0,0.0,1.0,329,Boeing,329,1985-06
1963,Qtr 2,June,3,Unknown,Douglas DC 7CFN290,Pacific Ocean 116,Alaska Island Annette of WSW miles Northwest Orient Airlines,0,101,6,June,1963-06-03,101,0,0.0,1.0,101,Douglas,101,1963-06
1950,Qtr 2,June,23,Unknown,Douglas DC 4N95425,Lake Michigan 18,Michigan Harbor Benton of NNW Northwest Orient Airlines,0,58,6,June,1950-06-23,58,0,0.0,1.0,58,Douglas,58,1950-06
2009,Qtr 2,June,1,Unknown,Airbus A330 203F,Atlantic Ocean 570,Brazil Natal of northeast miles Air France,0,228,6,June,2009-06-01,228,0,0.0,1.0,228,Airbus,228,2009-06
1987,Qtr 2,June,11,Afghanistan,Antonov AN 26YA,Khost Afghanistan,Airlines Afghan Bakhtar,0,53,6,June,1987-06-11,53,0,0.0,1.0,53,Antonov,53,1987-06
1994,Qtr 2,June,29,Afghanistan,Antonov AN 32?,Near Logar Afghanistan,Militia Dostum-Galboddin - Military,0,70,6,June,1994-06-29,50,20,28.57142857142857,0.7142857142857143,50,Antonov,50,1994-06
2002,Qtr 2,June,12,Afghanistan,Lockheed MC 130H Hercules84,Near Gardez Afghanistan,Force Air U.S. - Military,0,10,6,June,2002-06-12,3,7,70.0,0.3,3,Lockheed,3,2002-06
1959,Qtr 2,June,5,Alaska,Boeing RC 135E?,Near Sheyma Alaska,Force Air US - Militiary,0,19,6,June,1959-06-05,19,0,0.0,1.0,19,Boeing,19,1959-06
1969,Qtr 2,June,5,Alaska,Boeing RC 135E62,Off Andreanof Islands Alaska,Force Air U.S. - Military,0,19,6,June,1969-06-05,19,0,0.0,1.0,19,Boeing,19,1969-06
2003,Qtr 2,June,25,Alaska,Cessna 180HN91303,Anchor Point Alaska,Taxi Air - Air Bay Hallo,0,3,6,June,2003-06-25,3,0,0.0,1.0,3,Cessna,3,2003-06
2015,Qtr 2,June,25,Alaska,de Havilland DHC 3T Vazar TurbineOtterN270PA,Ella Lake Alaska,Air Promech,0,9,6,June,2015-06-25,9,0,0.0,1.0,9,De Havilland,9,2015-06
1999,Qtr 2,June,9,Alaska,Eurocopter AS 350BAN6099S,Juneau Alaska,Inc. Helicopters Coastal - Taxi Air,0,7,6,June,1999-06-09,7,0,0.0,1.0,7,Eurocopter,7,1999-06
1974,Qtr 2,June,30,Alaska,Fairchild Hiller FH1100N8679,Umiat Alaska,Taxi Air - Helicopter Alaska,0,5,6,June,1974-06-30,5,0,0.0,1.0,5,Fairchild Hiller,5,1974-06
1960,Qtr 2,June,14,Alaska,Lockheed 749A 79,Mt. Gilbert Alaska,Airlines Northern Pacific,0,14,6,June,1960-06-14,14,0,0.0,1.0,14,Lockheed,14,1960-06
1983,Qtr 2,June,8,Alaska,Lockheed L 188C ElectraN1968R,Near Cold Bay Alaska,Airways Aleutian Reeve,0,15,6,June,1983-06-08,0,15,100.0,0.0,0,Lockheed,0,1983-06
2003,Qtr 2,June,30,Algeria,Lockheed C 130H Hercules7T,Blida Algeria,Force Air Algerian - Military,11,4,6,June,2003-06-30,4,0,0.0,1.0,15,Lockheed,15,2003-06
1939,Qtr 2,June,6,Amsterdam,Douglas DC 2PH,Schiphol Amsterdam,Airlines Duch Royal KLM,1,4,6,June,1939-06-06,0,4,100.0,0.0,1,Douglas,1,1939-06
2007,Qtr 2,June,28,Angola,Boeing 737 2M2D2,M'Banza Congo Angola,Airlines Angola TAAG,0,78,6,June,2007-06-28,5,73,93.58974358974359,0.0641025641025641,5,Boeing,5,2007-06
1995,Qtr 2,June,17,Angola,CASA 212 200 AviocarT401,Near Cuvela Angola,Force Air Angolan - Military,0,48,6,June,1995-06-17,48,0,0.0,1.0,48,CASA,48,1995-06
1991,Qtr 2,June,10,Angola,Lockheed L 382B HerculesJ6,Luanda Angola,Transport Air Carib,0,7,6,June,1991-06-10,7,0,0.0,1.0,7,Lockheed,7,1991-06
2002,Qtr 2,June,2,Angola,Mi 17?,Near Ndalatando Angola,Forces Armed Angolan - Military,0,25,6,June,2002-06-02,20,5,20.0,0.8,20,Mil,20,2002-06
1980,Qtr 2,June,8,Angola,Yakovlev YAK 40D2,Near Matala Angola,Angola de Aereas Lineas,0,29,6,June,1980-06-08,29,0,0.0,1.0,29,Yakovlev,29,1980-06
1961,Qtr 2,June,30,Argentina,Curtiss C 46ALV,Buenos Aires Argentina,Transcontinental,0,35,6,June,1961-06-30,24,11,31.428571428571427,0.6857142857142857,24,Curtiss,24,1961-06
1934,Qtr 2,June,11,Argentina,Ford 5 AT,Junin Argentina,Panagra,0,10,6,June,1934-06-11,6,4,40.0,0.6,6,Ford,6,1934-06
1988,Qtr 2,June,12,Argentina,McDonnell Douglas MD 81N1003G,Posadas Argentina,(Argentina) Aeras Lineas Austral,0,22,6,June,1988-06-12,22,0,0.0,1.0,22,McDonnell Douglas,22,1988-06
2008,Qtr 2,June,29,Arizona,Bell 407 / Bell 407N407GA / N407MJ,Flagstaff Arizona,Helicopters Classic / Methods Air,0,7,6,June,2008-06-29,6,1,14.285714285714285,0.8571428571428571,6,Bell 407 / Bell 407N407GA /,6,2008-06
1986,Qtr 2,June,18,Arizona,de Havilland Can. DHC 6,Grand Canyon Arizona,Helitech / Airlines Canyon Grand,0,25,6,June,1986-06-18,25,0,0.0,1.0,25,de Havilland Canada,25,1986-06
1956,Qtr 2,June,30,Arizona,Douglas DC 7 / Lockheed S ConstellationN6902C/N6324C,Grand Canyon Arizona,Airlines World Trans / Lines Air United,0,128,6,June,1956-06-30,128,0,0.0,1.0,128,Douglas,128,1956-06
1999,Qtr 2,June,1,Arkansas,McDonnell Douglas MD 82N215AA,Little Rock Arkansas,Airlines American,0,145,6,June,1999-06-01,11,134,92.41379310344827,0.07586206896551724,11,McDonnell Douglas,11,1999-06
1945,Qtr 2,June,24,Australia,de Havilland DH 86AVH,Gealdton Australia,Airlines Miller Robertson Mac,0,11,6,June,1945-06-24,2,9,81.81818181818183,0.18181818181818182,2,De Havilland,2,1945-06
1950,Qtr 2,June,26,Australia,Douglas DC 4,York Australia,ANA Ansett,0,29,6,June,1950-06-26,29,0,0.0,1.0,29,Douglas,29,1950-06
1950,Qtr 2,June,15,Bahrain,Douglas DC 4F,Bahrain Bahrain,France Air,0,53,6,June,1950-06-15,40,13,24.528301886792452,0.7547169811320755,40,Douglas,40,1950-06
1929,Qtr 2,June,29,Bavaria,Domier Delphin III (flying boat)D 1620,Near Lindau Bavaria,Germany Bodensee Aerolloyd,0,5,6,June,1929-06-29,5,0,0.0,1.0,5,Domier Delphin III (flying,5,1929-06
1957,Qtr 2,June,23,Unknown,Douglas DC 3CF,Port Hardy BC,Canada Pacific Western,0,18,6,June,1957-06-23,14,4,22.22222222222222,0.7777777777777778,14,Douglas,14,1957-06
1980,Qtr 2,June,2,Bolivia,Fairchild F 27JCP,Near Yachiba Bolivia,Boliviano Aereo Lloyd,0,13,6,June,1980-06-02,13,0,0.0,1.0,13,Fairchild,13,1980-06
1947,Qtr 2,June,11,Brazil,Avro 691 LancastrianLV ACS,Near Natal Brazil,Argentina Mercante Aérea Flota,0,18,6,June,1947-06-11,5,13,72.22222222222221,0.2777777777777778,5,Avro 691,5,1947-06
1973,Qtr 2,June,9,Brazil,Boeing 707 327CPP,Rio de Janeiro Brazil,Varig,0,4,6,June,1973-06-09,2,2,50.0,0.5,2,Boeing,2,1973-06
1992,Qtr 2,June,22,Brazil,Boeing 737 2A1CPP,Cruzeiro do Sul Brazil,VASP,0,3,6,June,1992-06-22,3,0,0.0,1.0,3,Boeing,3,1992-06
1982,Qtr 2,June,8,Brazil,Boeing B 727,Near Pacatuba Brazil,VASP,0,137,6,June,1982-06-08,137,0,0.0,1.0,137,Boeing,137,1982-06
1960,Qtr 2,June,24,Brazil,Convair CV 340,Rio de Janeiro Brazil,REAL,0,54,6,June,1960-06-24,54,0,0.0,1.0,54,Convair,54,1960-06
1958,Qtr 2,June,16,Brazil,Convair CV 440,Curitiba Brazil,Cruzeiro,0,26,6,June,1958-06-16,21,5,19.230769230769234,0.8076923076923077,21,Convair,21,1958-06
1954,Qtr 2,June,4,Brazil,Curtiss C 46APP,Sao Paulo Brazil,Varig,0,3,6,June,1954-06-04,3,0,0.0,1.0,3,Curtiss,3,1954-06
1949,Qtr 2,June,7,Brazil,Douglas C 47BC,Near Florianpolis Brazil,Force Air Brazilian - Military,0,27,6,June,1949-06-07,27,0,0.0,1.0,27,Douglas,27,1949-06
1967,Qtr 2,June,15,Brazil,Douglas C 47C,Near Coari Brazil,Force Air Brazilian - Military,0,25,6,June,1967-06-15,20,5,20.0,0.8,20,Douglas,20,1967-06
1951,Qtr 2,June,6,Brazil,Douglas DC 3DPP,Rio de Janeiro Brazil,Brasileira Trans. Aéreas Lineas,0,19,6,June,1951-06-06,2,17,89.47368421052632,0.10526315789473684,2,Douglas,2,1951-06
1977,Qtr 2,June,3,Brazil,Embraer C 95 BandeiranteFAB2157,Natal Brazil,Force Air Brazilian - Military,0,18,6,June,1977-06-03,18,0,0.0,1.0,18,Embraer,18,1977-06
1984,Qtr 2,June,28,Brazil,Embraer 110C BandeirantePP SBC,Near Sao Pedro d' Aldeia Brazil,Regional Aéreas Lineas TAM,0,18,6,June,1984-06-28,18,0,0.0,1.0,18,Embraer 110C,18,1984-06
1985,Qtr 2,June,23,Brazil,Embraer 110P BandeirantePT GJN,Juara Brazil,TABA,0,17,6,June,1985-06-23,17,0,0.0,1.0,17,Embraer 110P,17,1985-06
2003,Qtr 2,June,11,Brazil,Embraer 820C NavajoPT EHH,Belo Horizonte Brazil,Taxi Air Astro,0,4,6,June,2003-06-11,4,0,0.0,1.0,4,Embraer 820C,4,2003-06
1982,Qtr 2,June,12,Brazil,Fairchild Hiller FH,Tabatinga Brazil,TABA,0,44,6,June,1982-06-12,44,0,0.0,1.0,44,Fairchild,44,1982-06
1990,Qtr 2,June,6,Brazil,Fairchild FH 227BPT,Near Altamira Brazil,TABA,0,42,6,June,1990-06-06,23,19,45.23809523809524,0.5476190476190477,23,Fairchild,23,1990-06
1975,Qtr 2,June,17,Brazil,Hawker Siddeley HS 748,Pedro Alfonso Brazil,Varig,3,15,6,June,1975-06-17,1,14,93.33333333333333,0.06666666666666667,4,Hawker Siddeley,4,1975-06
1953,Qtr 2,June,17,Brazil,Lockheed 049 46,Sao Paulo Brazil,Brasil do Panair,0,17,6,June,1953-06-17,17,0,0.0,1.0,17,Lockheed,17,1953-06
1944,Qtr 2,June,20,Brazil,Lockheed 10C ElectraPP VAG,Porto Alegre Brazil,Varig,0,10,6,June,1944-06-20,10,0,0.0,1.0,10,Lockheed 18,10,1944-06
1973,Qtr 2,June,1,Brazil,Sud Aviation SE 210 Caravelle VINPP,Sao Luis Brazil,Cruzeiro,0,23,6,June,1973-06-01,23,0,0.0,1.0,23,Sud Aviation,23,1973-06
1962,Qtr 2,June,4,Bulgaria,Tupolev TU 104BCCCP,Sofia Bulgaria,Aeroflot,0,5,6,June,1962-06-04,5,0,0.0,1.0,5,Tupolev,5,1962-06
1963,Qtr 2,June,10,Burma,Douglas DC 3XY,Mt. Kaolokung Burma,Airways Burma of Union,0,20,6,June,1963-06-10,20,0,0.0,1.0,20,Douglas,20,1963-06
1987,Qtr 2,June,21,Burma,Fokker F 27 Friendship 200XY,Heho Burma,Airways Burma,0,45,6,June,1987-06-21,45,0,0.0,1.0,45,Fokker,45,1987-06
1931,Qtr 2,June,7,Burma,Fokker F VIIBPH,Near Sandoway Burma,Orient Air,0,4,6,June,1931-06-07,4,0,0.0,1.0,4,Fokker,4,1931-06
1965,Qtr 2,June,28,California,Boeing B 707,San Francisco California,Airways World American Pan,0,153,6,June,1965-06-28,0,153,100.0,0.0,0,Boeing,0,1965-06
1965,Qtr 2,June,25,California,Boeing C 135A60,Near Santa Ana California,Force Air U.S. - Military,0,85,6,June,1965-06-25,85,0,0.0,1.0,85,Boeing,85,1965-06
1971,Qtr 2,June,28,California,Douglas DC 3N90627,Garberville California,Park Sea Cove Shelter,0,24,6,June,1971-06-28,17,7,29.166666666666668,0.7083333333333334,17,Douglas,17,1971-06
1940,Qtr 2,June,2,California,Douglas DC 5?,El Segundo California,Company Aircraft Douglas,0,5,6,June,1940-06-02,5,0,0.0,1.0,5,Douglas,5,1940-06
1934,Qtr 2,June,23,California,Lockheed OrionXA BEJ,Burbank California,Service Air Centrales Aerevias,0,1,6,June,1934-06-23,1,0,0.0,1.0,1,Lockheed,1,1934-06
1971,Qtr 2,June,6,California,McDonnell Douglas DC 9,Near Duarte California,Corps Air Marine US - Military / Airwest Hughes,0,51,6,June,1971-06-06,50,1,1.9607843137254901,0.9803921568627451,50,McDonnell Douglas,50,1971-06
2007,Qtr 2,June,25,Cambodia,Antonov AN 24VXU,Near Sihanoukville Cambodia,Air PMT,0,22,6,June,2007-06-25,22,0,0.0,1.0,22,Antonov,22,2007-06
2010,Qtr 2,June,19,Cameroon,CASA 212 AviocarTN AFA,Yangadou Cameroon,Service Aero,0,11,6,June,2010-06-19,11,0,0.0,1.0,11,Casa 212,11,2010-06
1955,Qtr 2,June,3,Cameroon,Douglas C 54AF,Fort Lamy Cameroon,Transport de Aéromaritime Union,0,3,6,June,1955-06-03,3,0,0.0,1.0,3,Douglas,3,1955-06
1961,Qtr 2,June,13,Cameroon,Douglas DC 4TJ,Douala Cameroon,Cameroon Air,0,5,6,June,1961-06-13,5,0,0.0,1.0,5,Douglas,5,1961-06
2010,Qtr 2,June,23,Canada,Beechcraft A100 King AirC FGIN,Quebec Canada,Aéropro,0,7,6,June,2010-06-23,7,0,0.0,1.0,7,Beechcraft A100 King,7,2010-06
1978,Qtr 2,June,26,Canada,McDonnell Douglas DC 9,Toronto Canada,Canada Air,0,107,6,June,1978-06-26,2,105,98.13084112149532,0.018691588785046728,2,McDonnell Douglas,2,1978-06
1998,Qtr 2,June,18,Canada,Swearingen SA 226TC Metroliner IIC,Montreal Canada,Propair,0,11,6,June,1998-06-18,11,0,0.0,1.0,11,Swearingen,11,1998-06
2006,Qtr 2,June,11,Chad,Lockheed C 130 HerculesTT,Abéché Chad,Force Air Chadian - Military,0,7,6,June,2006-06-11,5,2,28.57142857142857,0.7142857142857143,5,Lockheed,5,2006-06
1967,Qtr 2,June,4,Cheshire,Canadair C 4 ArgonautG,Stockport Cheshire,England British Midland Airways,0,84,6,June,1967-06-04,72,12,14.285714285714285,0.8571428571428571,72,Canadair,72,1967-06
1972,Qtr 2,June,13,Chile,Curtiss C 46DCC,Santiago Chile,Austral Flecha Aerolineas,0,3,6,June,1972-06-13,3,0,0.0,1.0,3,Curtiss,3,1972-06
1963,Qtr 2,June,16,Chile,Douglas C 47AFAC,Near Aysen Chile,Force Air Chilean - Military,0,20,6,June,1963-06-16,19,1,5.0,0.95,19,Douglas,19,1963-06
1938,Qtr 2,June,19,Chile,Douglas DC 2NC14272,Mount Mercedario Chile,Airways Grace American Pan,0,4,6,June,1938-06-19,4,0,0.0,1.0,4,Douglas,4,1938-06
1971,Qtr 2,June,17,Chile,Douglas DC 6CP,Near Arica Chile,SAVCO,0,6,6,June,1971-06-17,6,0,0.0,1.0,6,Douglas,6,1971-06
1953,Qtr 2,June,15,Chile,Lockheed 18 LoadstarCC CLD,Near Reo Copiapo Chile,Chile Lan,0,7,6,June,1953-06-15,7,0,0.0,1.0,7,Lockheed 18,7,1953-06
1944,Qtr 2,June,18,China,Douglas C 4771,Kweilin China,Corporation Aviation National China,0,4,6,June,1944-06-18,2,2,50.0,0.5,2,Douglas,2,1944-06
1944,Qtr 2,June,8,China,Douglas C 4785,Kunming China,Corporation Aviation National China,0,6,6,June,1944-06-08,6,0,0.0,1.0,6,Douglas,6,1944-06
1996,Qtr 2,June,21,China,Harbin Yunshuji Y 12,Shanghai China,Airlines) (Feilong Aviation Dragon Flying China,0,12,6,June,1996-06-21,2,10,83.33333333333334,0.16666666666666666,2,Harbin Yunshuji,2,1996-06
2006,Qtr 2,June,3,China,KJ 2000?,Yaocun China,Force Air Chinese - Military,0,40,6,June,2006-06-03,40,0,0.0,1.0,40,KJ,40,2006-06
1948,Qtr 2,June,17,China,PBY Catalina?,Over the Pearl River China,Pacific Cathy,0,26,6,June,1948-06-17,25,1,3.8461538461538463,0.9615384615384616,25,PBY,25,1948-06
1994,Qtr 2,June,6,China,Tupolev TU 154MB,Near Xi'an China,Airlines Northwest China,0,160,6,June,1994-06-06,160,0,0.0,1.0,160,Tupolev,160,1994-06
2000,Qtr 2,June,22,China,Xian Yunshuji Y 7,Shitai China,Airlines Wuhan,7,44,6,June,2000-06-22,44,0,0.0,1.0,51,Xian Yunshuji,51,2000-06
1993,Qtr 2,June,6,Colombia,de Havilland Canada DHC 6 Twin Otter 300HK,El Yopal Colombia,Aerotaca,0,2,6,June,1993-06-06,2,0,0.0,1.0,2,de Havilland Canada,2,1993-06
